Title	Debate	Date	Participants	Moderators	Speaker	Text
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	How calm were you when your children couldn’t see your parents because you were afraid they could kill them?
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Let’s talk about respecting the American people. You respect the American people when you tell them the truth. You respect the American people when you have the courage to be a leader –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– speaking of those things that you may not want people to hear but they need to hear so they can protect themselves. But this administration stood on information that if you had as a parent, if you had as a worker knowing you didn’t have enough money saved up, and now you’re standing in a food line because of the ineptitude of an administration that was unwilling to speak the truth to the American people. So let’s talk about caring about the American people. The American people who have had to sacrifice far too much because of the incompetence of this administration. It is asking too much of the people –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– It is asking too much of the people that they would not be equipped with the information they need to help themselves to protect their parents and their children.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	If the public health professionals, if Dr. Fauci, if the doctors tell us that we should take it, I’ll be the first in line to take it. Absolutely. But if Donald Trump tells us that we should take it, I’m not taking it.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	So let me tell you first of all, on the day I got the call from Joe Biden, it was actually a Zoom call, asking me to serve with him on this ticket was probably one of the most memorable, memorable days of my life. I, you know, I thought about my mother, who came to the United States at the age of 19, gave birth to me at the age of 25 at Kaiser Hospital in Oakland, California. And the thought that I’d be sitting here right now I know would make her proud and she must be looking down on this. You know Joe and I were raised in a very similar way. We were raised with values that are about hard work, about the value and the dignity of public service and about the importance of fighting for the dignity of all people. And I think Joe asked me to serve with him because I have a career that included being elected the first woman District Attorney of San Francisco, where I created models of innovation for law enforcement, in terms of reform of the criminal justice system. I was elected the first woman of color, and black woman, to be elected Attorney General of the state of California, where I ran the second largest Department of Justice in the United States, second only to the United States Department of Justice. There I took on everything from transnational criminal organizations, to the big banks that were taking advantage of homeowners, to for profit colleges that were taking advantage of veterans. And then, of course, now I serve in the United States Senate as only the second black woman ever elected to the United States Senate. I serve on the Senate Intelligence Committee where I’ve been in regular receipt of classified information about threats to our nation and hotspots around the world. I’ve traveled the world. I’ve met with our soldiers in our, in war zones. And I think Joe has asked me to serve with him because he knows that we share, we share a purpose, which is about lifting up the American people. And after the four years that we have seen of Donald Trump, unifying our country around our common values and principles.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Absolutely. And that’s why Joe Biden has been so incredibly transparent. And certainly, by contrast, the President has not, both in terms of health records, but also let’s look at taxes. We now know because of great investigative journalism that Donald Trump paid $750 in taxes. When I first heard about it, I literally said “You mean $750,000?”. And it was like no, $750. We now know Donald Trump owes and is in debt for $400 million. And just so everyone is clear, when we say in debt it means you owe money to somebody. And it’d be really good to know who the President of the United States, the Commander in Chief, owes money to because the American people have a right to know what is influencing the president’s decisions. And is he making those decisions on the best interest of the American people, of you, or self interest. So, Susan, I’m glad you asked about transparency, because it has to be across the board. Joe has been incredibly transparent over many, many years. The one thing we all know about Joe, he puts it all out there. He, he is honest. He is forthright. But Donald Trump on the other hand, has been about covering up everything.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Thank you. On the issue of the economy, I think there couldn’t be a more fundamental difference between Donald Trump and Joe Biden. Joe Biden believes you measure the health and the strength of America’s economy based on the health, and the strength of the American worker and the American family. On the other hand, you have Donald Trump, who measures the strength of the economy based on how rich people are doing. Which is why he passed a tax bill benefitting the top 1% and the biggest corporations of America, leading to a $2 trillion deficit that the American people are gonna have to pay for. On day one, Joe Biden will repeal that tax bill. He’ll get rid of it. And what he’ll do with the money is invest it in the American people. And through a plan that is about investing in infrastructure, something that Donald Trump said he would do. I remember hearing about some infrastructure week, I don’t think it ever happened. But Joe Biden will do that. He’ll invest in infrastructure. It’s about upgrading our roads and bridges, but also investing in clean energy and renewable energy. Joe is gonna invest that money in what we need to do around innovation. There was a time when our country believed in science and invested in research and development so that we were an innovation leader on the globe. Joe Biden will use that money to invest in education. So for example, for folks who want to go to a two year Community College, it will be free. If you come from a family that makes less than $125,000, you’ll go to a public university for free. And across the board, we’ll make sure that if you have student loan debt it’s cut by $10,000. That’s how Joe Biden thinks about the economy, which is it’s about investing in the people of our country, as opposed to passing a tax bill, which had the benefit of letting American corporations go offshore to do their business.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Well, I mean, I thought we saw enough of it in last week’s debate, but I think this is supposed to be a debate based on fact and truth. And the truth and the fact is, Joe Biden has been very clear. He will not raise taxes on anybody who makes less than $400,000 a year –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Okay. Joe Biden will not raise taxes on anyone who makes less than $400,000 a year. He has been very clear about that. Joe Biden will not end fracking. He has been very clear about that. Joe Biden is the one who during the Great Recession was responsible for the Recovery Act that brought America back. And now the Trump Pence Administration wants to take credit when they ran when they rode the coattails of Joe Biden’s success for the economy that they had at the beginning of their term. Of course now the economy is a complete disaster, but Joe Biden on the one hand, did that. On the other hand you have Donald Trump, who has reigned over a recession that is being compared to the Great Depression. On the one hand you have Joe Biden, who was responsible with President Barack Obama for the Affordable Care Act, which brought health care to over 20 million Americans and protected people with pre-existing conditions and what it also did is it saved those families, who otherwise were going bankrupt because of hospital bills they could not afford. On the other hand, you have Donald Trump who is in court right now trying to get rid of –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– trying to get rid of the Affordable Care Act, which means that you will lose protections, if you have pre-existing conditions. And I just, this is very important, Susan –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– and it’s just – He interrupted me and I’d like to just finish, please. If you have a pre-existing condition, heart disease, diabetes, breast cancer, they’re coming for you. If you love someone who has a pre-existing condition –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– they’re coming for you. If you are under the age of 26 on your parents coverage, they’re coming for you.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Alright, so first of all, I will repeat, and the American people know, that Joe Biden will not ban fracking. That is a fact. That is a fact. I will repeat that Joe Biden has been very clear that he thinks about growing jobs, which is why he will not increase taxes for anyone who makes less than $400,000 a year. Joe Biden’s economic plan – Moody’s, which is a reputable Wall Street firm – has said will create 7 million more jobs than Donald Trump’s. And part of those jobs, that will be created by Joe Biden, are going to be about clean energy and renewable energy. Because you see, Joe understands that the West Coast of our country is burning, including my home state of California. Joe sees what is happening on the Gulf states, which are being battered by storms. Joe has seen and talked with the farmers in Iowa, whose entire crops have been destroyed because of floods. And so Joe believes, again, in science. I’ll tell you something, Susan, I served, when I first got to the Senate, on the committee that’s responsible for the environment. Do you know this administration took the word science off the website? And then took the phrase climate change off the website? This– We have seen a pattern with this administration which is they don’t believe in science. And Joe’s plan is about saying we’re going to deal with it, but we’re also going to create jobs. Donald Trump, when asked about the wildfires in California and the question was, you know, the science is telling us this, you know what Donald Trump said? Science doesn’t know. So, let’s talk about who is prepared to lead our country over the course of the next four years on what is an existential threat to us as human beings. Joe is about saying we’re going to invest that in renewable energy, we’re going to be about the creation of millions of jobs, we will achieve net zero emissions by 2050, carbon neutral by 2035– Joe has a plan. This has been a lot of talk from the Trump administration, and really it has been to go backward instead of forward. We will also reenter the climate agreement with pride.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Let’s talk about that. You, the Vice President earlier referred to, as part of what he thinks is an accomplishment, the President’s trade war with China. You lost that trade war. You lost it. What ended up happening is, because of a so-called trade war with China, America lost 300,000 manufacturing jobs. Farmers have experienced bankruptcy, because of it. We are in a manufacturing recession, because of it. And when we look at where this administration has been, there are estimates that by the end of the term of this administration, they will have lost more jobs than almost any other presidential administration –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– And the American people know what I’m talking about. You know. I think about 20-year-olds, you know we have a 20-year-old, 20-something-year-old, who are coming out of high school and college right now and you’re wondering, “Is there going to be a job there for me?”. We’re looking at people who are trying to figure out how they’re going to pay rent by the end of the month. Almost half of American renters are worried about whether they’re going to be able to pay rent by the end of the month. This is where the economy is in America right now and it is because of the catastrophe and the failure of leadership of this administration.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Thank you. Thank you. Joe Biden is responsible for saving America’s auto industry and you voted against it. So let’s set the record straight. Thank you.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Susan, the Trump administration’s perspective, and approach to China has resulted in the loss of American lives, American jobs and America’s standing. There is a weird obsession that President Trump has had with getting rid of whatever accomplishment was achieved by President Obama and Vice President Biden. For example, they created, within the White House, an office that basically was responsible for monitoring pandemics. They got away, they got rid of it.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	There was a team of disease experts that President Obama and Vice President Biden dispatched to China to monitor what is now predictable and what might happen. They pulled them out. We now are looking at 210,000 Americans who have lost their lives. Let’s look at the job situation we mentioned before, the trade deal – the trade war, they wanted to call it – with China. It resulted in the loss of over 300 manufacturing jobs, and a manufacturing recession, and the American consumer paying thousands of dollars more for goods, because of that failed war, that they called it. And let’s talk about standing. Pew, a reputable research firm, has done an analysis that shows that leaders of all of our formerly allied countries have now decided that they hold in greater esteem and respect Xi Jinping, the head of the Chinese Communist Party, than they do Donald Trump, the President of the United States, the commander in chief of the United States. This is where we are today, because of a failure of leadership by this administration.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	So, you know Joe is – I love talking with Joe about a lot of these issues, and you know, Joe, I think, he said it, quite well. He says, you know, ‘Foreign policy: it might sound complicated, but really it’s relationships, they’re – just think about it as relationships. And so we know this, in our personal, professional relationships – you gotta keep your word to your friends. Got to be loyal to your friends. People who have stood with you, got to stand with them. You got to know who your adversaries are, and keep them in check. But what we have seen with Donald Trump is that he has betrayed our friends and embraced dictators around the world. Let’s take for example, Russia. So, Russia – I serve on the Intelligence Committee of the United States Senate. America’s intelligence community told us Russia interfered in the election of the President of the United States in 2016 and is playing in 2020. Christopher Wray, the director of the FBI, said the same, but Donald Trump, the commander in chief of the United States of America prefers to take the word of Vladimir Putin over the word of the American intelligence community. You look at our friends at NATO. He has walked away from agreements – you can look at the Iran nuclear deal, which now has put us in a position where we are less safe, because they are building up what might end up being a significant nuclear arsenal. We were in that deal, guys, we were in the Iran nuclear deal with friends, with allies around the country, and because of Donald Trump’s unilateral approach to foreign policy, coupled with his isolationism, he pulled us out and has made America less safe. So Susan, it’s about relationships. And the thing that has always been part of the strength of our nation, in addition to our great military, has been that we keep our word. But Donald Trump doesn’t understand that, because he doesn’t understand what it means to be honest.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	First of all, to the Mueller family, I know about your daughter’s case, and I’m so sorry. I’m so sorry. What happened to her is awful. And it should have never happened. And I know Joe feels the same way. And I know that President Obama feels the same way. But you mentioned Soleimani. Let’s start there. So, after the strike on Soleimani, there was a counter strike on our troops in Iraq. And they suffered serious brain injuries, and do you know what Donald Trump dismissed them as? Headaches. And this is about a pattern of Donald Trump’s, where he has referred to our men who are serving in our military, as suckers and losers. Donald Trump, who went to Arlington Cemetery, and stood above the graves of our fallen heroes and said, ‘What’s in it for them?’ Because, of course, you know he only thinks about what’s in it for him. Let’s take what he said about John McCain. A great American hero. And Donald Trump says he doesn’t deserve to be called a hero because he was a prisoner of war. Take – and this is, this is very important. When you want to talk about who is the current commander in chief, and what they care about and what they don’t care about. Public reporting that Russia had bounties on the heads of American soldiers, and you know what a bounty is? Somebody puts a price on your head, and they will pay it if you are killed. And Donald Trump had talked at least six times to Vladmir Putin, and never brought up the subject. Joe Biden would never do that. Joe Biden – Joe Biden would hold Russia to account for any threat to our nation’s security or to our troops who are sacrificing their lives for the sake of our democracy and our safety.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	I’m so glad we went through a little history lesson. Let’s do that a little more. In 1864 –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Mr. Vice President, I’m speaking. I’m speaking. In 1864, one of the, I think, political heroes – certainly of the president, and I assume of you also, Mr. Vice President – is Abraham Lincoln. Abraham Lincoln was up for reelection, and it was 27 days before the election, and a seat became open on the United States Supreme Court. Abraham Lincoln’s party was in charge, not only in the White House, but the Senate. But honest Abe said it’s not the right thing to do. The American people deserve to make the decision about who will be the next President of the United States, and then that person can select who will serve for a lifetime on the highest court of our land. And so Joe and I are very clear: the American people are voting right now. And it should be their decision about who will serve on this most important body for a lifetime.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Let’s talk about packing the court then. Let’s talk about.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Yeah, I’m about to. So, the Trump-Pence administration has been – because I sit on the Senate Judiciary Committee, Susan, as you mentioned. And I’ve witnessed the appointments, for lifetime appointments to the federal courts, district courts, Courts of Appeal — people who are purely ideological people who have been reviewed by legal professional organizations and found to have been not competent, are substandard. And do you know that of the 50 people who President Trump appointed to the Court of Appeals for lifetime appointments, not one is Black? This is what they’ve been doing. You want to talk about packing a court? Let’s have that discussion.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	I don’t believe so, and I’ve talked with Breonna’s mother, Tamika Palmer, and her family, and her family deserves justice. She was a beautiful young woman. She had as her life goal to become a nurse, and she wanted to become an EMT to first learn what’s going on out on the street, so she could then become a nurse and save lives. And her life was taken, unjustifiably and tragically and violently. And it just, it brings me to, you know, the eight minutes and 46 seconds that America witnessed, during which an American man was tortured and killed under the knee of an armed, uniformed police officer. And people around our country, of every race, of every age, of every gender – perfect strangers to each other – marched shoulder to shoulder, arm and arm, fighting for us to finally achieve that ideal of equal justice under law. And I was a part of those peaceful protests. And I believe strongly that, first of all, we are never going to condone violence, but we always must fight for the values that we hold dear, including the fight to achieve our ideals. And that’s why Joe Biden and I have said on this subject, look, and I’m a former career prosecutor. I know what I’m talking about. Bad cops are bad for good cops. We need reform of our policing in America and our criminal justice system, which is why Joe and I will immediately ban chokeholds and carotid holds. George Floyd would be alive today if we did that. We will require a national registry for police officers who break the law, we will – on the issue of criminal justice reform – get rid of private prisons and cash bail and we will decriminalize marijuana, and we will expunge the records of those who have been convicted of marijuana. This is a time for leadership. On a tragic, tragic issue…
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	I will not sit here and be lectured by the Vice President on what it means to enforce the laws of our country. I am the only one on this stage who has personally prosecuted everything from child sexual assault to homicide. I’m the only one on this stage who has prosecuted the big banks for taking advantage of America’s homeowners. I am the only one on this stage who prosecuted for-profit colleges for taking advantage of our veterans. And the reality of this is, that we are talking about an election in 27 days where last week, the President of the United States took a debate stage in front of 70 million Americans and refused to condemn white supremacists. And –
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– it wasn’t like he didn’t have a chance. He didn’t do it, and then he doubled down. And then he said, when pressed, ‘Stand back. Stand by.’ And this is a part of a pattern of Donald Trump’s. He was – he called Mexicans rapists and criminals. He instituted as his first act a Muslim ban. He, on the issue of Charlottesville, where people were peacefully protesting the need for racial justice, where a young woman was killed and on the other side there were neo-Nazis carrying tiki torches shouting racial epithets, anti semitic slurs. And Donald Trump, when asked about it, said there were fine people on both sides. This is who we have as the President of the United States. And America, you deserve better. Joe Biden will be a president who brings our country together.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	– and recognizes the beauty in our diversity and the fact that we all have so much more in common than what separates us.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	Susan, he attacked my record. I would like an opportunity to respond.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	I appreciate that. First of all, having served as the Attorney General of the State of California, the work that I did is a model of what our nation needs to do and we will be able to do under a Joe Biden presidency. Our agenda includes what this administration has failed to do. It will be about not only instituting a ban on chokeholds and carotid holes.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	But I want to talk about the connection between what Joe and I will do and my record, which includes – I was the first statewide officer to institute a requirement that my agents would wear body cameras and keep them on full time. We were the first to initiate a requirement that there would be a training for law enforcement on implicit bias, because yes, Joe Biden and I recognize that implicit bias does exist, Mr. Vice President, contrary to what you may believe. We did the work of instituting reforms that were about investing in reentry. This is the work that we have done and the work we will do going forward and, again, I will not be lectured by the Vice President, on our record of what we have done in terms of law enforcement and keeping our community safe and a commitment to reforming the criminal justice system of America.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	So, I’ll tell you. Joe and I are particularly proud of the coalition that we’ve built around our campaign. We probably have one of the broadest coalitions of folks that you’ve ever seen in a presidential race. Of course we have the support of Democrats, but also independents and Republicans, in fact, seven members of President George W. Bush’s cabinet are supporting our ticket. We have the support of Colin Powell, Cindy McCain, John Kasich, over 500 generals, retired generals, and former national security experts and advisors are supporting our campaign. And I believe they are doing that because they know that Joe Biden has a deep, deep seated commitment to fight for our democracy, and to fight for the integrity of our democracy, and to bring integrity back to the White House. And so, we believe in the American people. We believe in our democracy. And here’s what I’d like to say to everybody: vote. Please vote, vote early, come up with a plan to vote, go to IWillVote.com. You can also go to Joe Biden.com. We have it within our power in these next 27 days to make the decision about what will be the course of our country for the next four years. And it is within our power, and if we use our vote, and we use our voice, we will win. And we will not let anyone subvert our democracy, with what Donald Trump has been doing as he did on the debate stage last week, when again in front of 70 million people, he openly attempted to suppress the vote. Joe Biden, on the other hand, on that same debate stage – because clearly Donald Trump doesn’t think he can run on a record because it’s a failed record – Joe Biden on that stage, said, ‘Hey, just please vote.’ So I’ll repeat what Joe said. Please vote.
October 07, 2020 Vice Presidential Debate Transcript	Vice Presidential Debate at the University of Utah in Salt Lake City, Utah	2020-10-07	Senator Kamala Harris (D-CA) and Vice President Mike Pence (R)	Susan Page (USA Today)	HARRIS	First of all, I love hearing from our young leaders, and when I hear her words, when I hear your words, Brecklynn, I know our future is bright, because it is that perspective on who we are and who we should be – that is a sign of leadership and is something we should all aspire to be. And that you know that brings me to Joe. Joe Biden – one of the reasons that Joe decided to run for president, is after Charlottesville, which we talked about earlier, it so troubled him and upset him, like it did all of us, that there was that kind of hate and division. What propelled Joe to run for president was to see that, over the course of the last four years, what Brecklynn described has been happening. Joe has a long-standing reputation of working across the aisle and working in a bipartisan way. And that’s what he’s going to do as President. Joe Biden has a history of lifting people up and fighting for their dignity. You mean you have to know Joe’s story to know that Joe has known pain, he has known suffering, and he has known love. And so, Brecklynn, when you think about the future, I do believe the future is bright. And it will be because of your leadership, and it will be, because we fight for each person’s voice through their vote. And we get engaged in this election, because you have the ability through your work, and through, eventually, your vote. To determine the future of our country, and what its leadership looks like.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	220,000 Americans dead. If you hear nothing else I say tonight, hear this. Anyone who’s responsible for not taking control — in fact, not saying, I take no responsibility, initially — anyone who is responsible for that many deaths should not remain as President of the United States of America. We’re in a situation where there are thousands of deaths a day, a thousand deaths a day. And there are over 70,000 new cases per day. Compared to what’s going on in Europe, as the New England Medical Journal said, they’re starting from a very low rate. We’re starting from a very high rate. The expectation is we’ll have another 200,000 Americans dead by the time, between now and the end of the year. If we just wore these masks — the President’s own advisors have told him — we could save 100,000 lives. And we’re in a circumstance where the President, thus far, still has no plan. No comprehensive plan. What I would do is make sure we have everyone encouraged to wear a mask, all the time. I would make sure we move in the direction of rapid testing, investing in rapid testing. I would make sure that we set up national standards as to how to open up schools and open up businesses so they can be safe, and give them the wherewithal and financial resources to be able to do that. We’re in a situation now where the New England Medical Journal — one of the serious, most serious journals in the whole world — said for the first time ever that this, the way this President has responded to this crisis has been absolutely tragic. And so folks, I will take care of this, I will end this, I will make sure we have a plan.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	Make sure it’s totally transparent. Have the scientific world see it, know it, look at it, go through all the processes. And by the way, this is the same fellow who told you this is going to end by Easter last time. This the same fellow who told you that, don’t worry, we’re going to end this by the summer. We’re about to go into a dark winter, a dark winter, and he has no clear plan and there’s no prospect that there’s going to be a vaccine available for the majority of the American people before the middle of next year.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	My responses is, he is xenophobic but not because he shut down access from China. And he did it late, after 40 countries had already done that. In addition to that, what he did, he made sure that we had 44 people that were in there, in China, trying to get to Wuhan to determine what exactly the source was. What did the President say in January? He said no, he said, this is — he’s being transparent, the president of China is being transparent. We owe him a debt of gratitude. We have to thank him. And then what happened was, we started talking about using the Defense Act, to make sure we go out and get whatever is needed out there to protect people. And again, I go back to this, he had nothing. He did virtually nothing. And then he gets out of the hospital, and he talks about we’re, this is, ‘Oh, don’t worry. This is all going to be over soon.’ Come on, there’s not another serious scientist in the world who thinks it’s going to be over soon.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	Number one. He says that we’re, you know, we’re learning to live with it. People are learning to die with it. You folks home will have an empty chair at the kitchen table this morning. That man or wife going to bed tonight and reaching over to try to touch their, out of habit, where their wife or husband was, is gone. Learning to live with it? Come on. We’re dying with it, because he’s never said — he said it’s dangerous. When’s the last time? Is it really dangerous, still? Are we dangerous? You tell the people it’s dangerous now? What should they do about the danger? And you say, I take no responsibility.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	The fact is, that when we knew it was coming, when it hit — what happened? What did the President say? He said don’t worry, it’s going to go away, be gone by Easter. Don’t worry, the warm weather. Don’t worry, maybe inject bleach — he said he was kidding when he said that, but a lot of people thought it was serious. A whole range of things the President said. And even today, he thinks we are in control. We’re about to lose 200,000 more people.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	I talked about his xenophobia in a different context. It wasn’t about closing the border to Chinese coming to the United States.
Presidential Debate at Belmont University in Nashville, Tennessee	Presidential Debate at Belmont University in Nashville, Tennessee	2020-10-22	Former Vice President Joe Biden (D) and President Donald Trump (R)	Kristen Welker (NBC News)	BIDEN	What I would say is I’m going to shut down the virus, not the country. It’s his ineptitude that caused the country to have to shut down in large part — why businesses have gone under, why schools are closed, why so many people have lost their living and why they’re concerned. Those other concerns are real. That’s why he should have been — instead of in a sand trap at his golf course — he should have been negotiating with Nancy Pelosi and the rest of the Democrats and Republicans about what to do about the acts they were passing for billions of dollars to make sure people had the capacity.
