Title	Debate	Date	Participants	Moderators	Speaker	Text
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	You — honestly, Senator, you can roll out the numbers and the sunny side, but I got to tell you, people in Scranton know different. People in Fort Wayne, Indiana, know different. I mean, this economy is struggling. The answer to this economy is not more taxes.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, this is probably the difference between Donald Trump and Hillary Clinton and Senator Kaine. And, I mean, Hillary Clinton and Senator Kaine — God bless you for it, career public servants, that’s great — Donald Trump is a businessman, not a career politician. He actually built a business. Those tax returns that were — that came out publicly this week show that he faced some pretty tough times 20 years ago. But like virtually every other business, including the New York Times not too long ago, he used what’s called net operating loss. We have a tax code, Senator, that actually is designed to encourage entrepreneurship in this country.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, we’re answering the question about — about a business thing, is he…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	His tax returns — his tax returns showed he went through a very difficult time, but he used the tax code just the way it’s supposed to be used. And he did it brilliantly.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	He created a runway — because he’s created a business that’s worth billions of dollars today.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	And with regard to paying taxes, this whole riff about not paying taxes and people saying he didn’t pay taxes for years, Donald Trump has created tens of thousands of jobs. And he’s paid payroll taxes, sales taxes, property taxes…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	The only issue on taxes — Hillary Clinton is going to raise taxes, and Donald Trump and I are going to cut them.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Senator, do you take all the deductions that you’re entitled to?
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Look, Donald Trump has filed over 100 pages of financial disclosure, which is what the law requires.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	The American people can review that. And he’s going — Senator, he’s going to release his tax returns when the audit is over…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	They’re going to raise your taxes. We’re going to cut your taxes.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	All Donald Trump — all Donald Trump and I have said about Social Security is we’re going to meet our obligations to our seniors. That’s it.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	We’ve said we’re going to meet the obligations of Medicare. That’s what this campaign is really about, Senator. And I get, this is — this is the old scare tactic that they roll out…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	There’s a question that you asked a little bit earlier that I want to go back to.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, look, I — you’re running with Hillary Clinton, who wants to raise taxes by $1 trillion, increase spending by $2 trillion, and you say you’re going to keep the promises of Social Security. Donald Trump and I are going to cut taxes. We’re going to — we’re going to — we’re going to…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… reform government programs so we can meet the obligations of Social Security and Medicare.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Three hundred and five economists said your plan is bad for the economy.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	You know, my uncle was a cop, a career cop, on the beat in downtown Chicago. He was my hero when I was growing up. And we’d go up to visit my dad’s family in Chicago. My three brothers and I would marvel at my uncle when he would come out in his uniform, sidearm at his side. Police officers are the best of us. And the men and women, white, African-American, Asian, Latino, Hispanic, they put their lives on the line every single day. And let me say, at the risk of agreeing with you, community policing is a great idea. It’s worked in the Hoosier state. And we fully support that. Donald Trump and I are going to make sure that law enforcement have the resources and the tools to be able to really restore law and order to the cities and communities in this nation. It’s probably — probably why the 330,000 members of the Fraternal Order of Police endorsed Donald Trump as the next president of the United States of America, because they see his commitment to them. They see his commitment to law and order. But they also — they also hear the bad mouthing, the bad mouthing that comes from people that seize upon tragedy in the wake of police action shootings as — as a reason to — to use a broad brush to accuse law enforcement of — of implicit bias or institutional racism. And that really has got to stop. I mean, when an African-American police officer in Charlotte named Brentley Vinson, an all-star football player who went to Liberty University here in the state, came home, followed his dad into law enforcement, joined the force in Charlotte, joined the force in Charlotte in 2014, was involved in a police action shooting that claimed the life of Keith — Keith Lamont Scott, it was a tragedy. I mean, I — we — we mourn with those who mourn. We — we grieve with those who grieve. And we’re saddened at the loss of life. But Hillary Clinton actually referred to that moment as an example of implicit bias in the police force, where — where she used — when she was asked in the debate a week ago whether there was implicit bias in law enforcement, her only answer was that there’s implicit bias in everyone in the United States. I just think…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… I just think what we ought to do is we ought to stop seizing on these moments of tragedy. We ought to assure the public that we’ll have a full and complete and transparent investigation whenever there’s a loss of life because of police action. But, Senator, please, you know, enough of this seeking every opportunity to demean law enforcement broadly by making the accusation of implicit bias every time tragedy occurs.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Senator, when African-American police officers involved in a police action shooting involving an African-American, why would Hillary Clinton accuse that African-American police officer of implicit bias?
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, I have the deepest respect for Senator Scott, and he’s a close friend. And what I would say is that we — we need to adopt criminal justice reform nationally. I — I signed criminal justice reform in the state of Indiana, Senator, and we’re very proud of it. I worked when I was in Congress on the second chance act. We have got to do a better job recognizing and correcting the errors in the system that do reflect on institutional bias in criminal justice. But what — what — what Donald Trump and I are saying is let’s not have the reflex of assuming the worst of men and women in law enforcement. We truly do believe that law enforcement is not a force for racism or division in our country…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Law enforcement in this country is a force for good. They are the — they truly are people that put their lives on the line every single day. But I would — I would suggest to you, what we need to do is assert a stronger leadership at the national level to support law enforcement. You just heard Senator Kaine reject stop-and-frisk. Well, I would suggest to you that the families that live in our inner cities that are besieged by crime…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Donald Trump’s laid out a plan to end illegal immigration once and for all in this country. We’ve been talking it to death for 20 years. Hillary Clinton and Tim Kaine want to continue the policies of open borders, amnesty, catch and release, sanctuary cities, all the things that are driving — that are driving wages down in this country, Senator, and also too often with criminal aliens in the country, it’s bringing heartbreak. But I — Donald Trump has a plan that he laid out in Arizona, that will deal systemically with illegal immigration, beginning with border security, internal enforcement. It’s probably why for the first time in the history of Immigration and Customs Enforcement their union actually endorsed Donald Trump as the next president of the United States, because they know they need help to enforce the laws of this country. And Donald Trump has laid out a priority to remove criminal aliens, remove people that have overstayed their visas. And — and once we have accomplished all of that, which will — which will strengthen our economy, strengthen the rule of law in the country and make our communities safer once the criminal aliens are out, then we’ll deal with those that remain. But I have to tell you, I just — I was listening to the avalanche of insults coming out of Senator Kaine a minute ago. KAINE: These were Donald’s — hold on a second, Governor.  It’s my time, Senator.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Thanks. I forgive you. He says ours is an insult-driven campaign. Did you all just hear that? Ours is an insult-driven campaign? I mean, to be honest with you, if Donald Trump had said all of the things that you’ve said he said in the way you said he said them, he still wouldn’t have a fraction of the insults that Hillary Clinton leveled when she said that half of our supporters were a basket of deplorables. It’s — she said they were irredeemable, they were not American. I mean, it’s extraordinary. And then she labeled one after another “ism” on millions of Americans who believe that we can have a stronger America at home and abroad, who believe we can get this economy moving again, who believe that we can end illegal immigration once and for all. So, Senator, this — this insult-driven campaign, I mean…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	…. calling half of Donald Trump’s supporters a basket of deplorables.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Senator, we have a deportation force. It’s called Immigrations and Customs Enforcement. And the union for Immigrations and Customs Enforcement for the first time in their history endorsed Donald Trump to be the next president of the United States of America.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Senator, that’s — that’s nonsense. Look, what you just heard is they have a plan for open borders, amnesty. That’s…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	They call it comprehensive immigration reform — they call it comprehensive immigration reform on Capitol Hill. We all know the routine. It’s amnesty. And you heard one of the last things he mentioned was border security. That’s how Washington always plays it.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	They always say we’re going to do this, we’re going to do that, we’ll eventually get the border…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Ronald Reagan said a nation without borders is not a nation. Donald Trump is committed to restoring the borders of this nation and securing our nation, enforcing our laws.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, I think Donald Trump laid out a series of priorities that doesn’t ends with border security. It begins with border security. And after we secure the border, not only build a wall, but beneath the ground and in the air, we do internal enforcement. But he said the focus has to be on criminal aliens. We just — we just had a conversation about law enforcement. We just had a conversation about the — the violence that’s besetting our cities. The reality is that there’s heartbreak and tragedy that has struck American families because people that came into this country illegally are now involved in criminal enterprise and activity. And we don’t have the resources or the will to deport them systematically. Donald Trump has said we’re going to move those people out, people who’ve overstayed their visas. We’re going to enforce the law of this country. We’re going to strengthen Immigrations and Customs Enforcements with more resources and more personnel to be able to do that. And then Donald Trump has made it clear, once we’ve done all of those things, that we’re going to reform the immigration system that we have…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	That’s the order that you should do it. Border security, removing criminal aliens, upholding with law, and then — but then, Senator, I’ll work you when you go back to the Senate, I promise you, we’ll work with you to reform the immigration system.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Did you work on that one a long time? Because that had a lot of really creative lines in it.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, look, I can defend — I — I — I can — I can make very clear to the American people, after traveling millions of miles as our secretary of state, after being the architect of the foreign policy of this administration, America is less safe today than it was the day that Barack Obama became president of the United States. It’s absolutely inarguable. We’ve weakened America’s place in the world. It’s been a combination of factors, but mostly it’s been a lack of leadership. I mean, I will give you — and I was in Washington, D.C., on 9/11. I saw the clouds of smoke rise from the Pentagon.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	I know you were. We all lived through that day as a nation. It was heartbreaking. And I want to give this president credit for bringing Osama bin Laden to justice. But the truth is, Osama bin Laden led Al Qaida. Our primary threat today is ISIS. And because Hillary Clinton failed to renegotiate a status of forces agreement that would have allowed some American combat troops to remain in Iraq and secure the hard fought gains the American soldier had won by 2009, ISIS was able to be literally conjured up out of the desert, and it’s overrun vast areas that the American soldier had won in Operation Iraqi Freedom. My heart breaks for the likes of Lance Cpl. Scott Zubowski. He fell in Fallujah in 2005. He fought hard through some of the most difficult days in Operation Iraqi Freedom, and he paid the ultimate sacrifice to defend our freedom and secure that nation. And that nation was secured in 2009. But because Hillary Clinton and Barack Obama failed to provide a status of forces agreement and leave sufficient troops in there, we are back at war. The president just ordered more troops on the ground. We are back at war in Iraq. And Scott Zubowski, whose mom would always come to Memorial Day events in Newcastle, Indiana, to see me, and I’d always give her a hug and tell her we’re never going to forget her son and we never will, Scott Zubowski and the sacrifices the American soldier made were squandered in Iraq because this administration created a vacuum in which ISIS was able to grow. And a reference to the Iranian deal, the Iranian deal that Hillary Clinton initiated, $150 billion to the radical mullahs in Iran.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… guaranteed that Iran will someday become a nuclear power, because there’s no limitations once the period of time of the treaty comes off.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, I think it’s — I think it’s a great question, Elaine, but it really does begin with us reforming our immigration system and putting the interests, particularly the safety and security of the American people, first. I mean, Donald Trump has called for extreme vetting for people coming into this country so that we don’t bring people into the United States who are hostile to our Bill of Rights freedoms, who are hostile to the American way life. But also, Donald Trump and I are committed to suspending the Syrian refugee program and programs and immigration from areas of the world that have been compromised by terrorism. Hillary Clinton and Tim Kaine want to increase the Syrian refugee program by 500…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Yeah, and so — but first, you know, let’s make sure we’re putting the safety and security of the American people first instead of Hillary Clinton expanding the Syrian refugee program…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Elaine, to your point, those judges said it was because there wasn’t any evidence yet that — that ISIS had infiltrated the United States. Well, Germany just arrested three Syrian refugees that were connected to ISIS. 
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	But, look, if you’re going to be critical of me on that, that’s fair game. I will tell you, after two Syrian refugees were involved in the attack in Paris that is called Paris’ 9/11, as governor of the state of Indiana, I have no higher priority than the safety and security of the people of my state.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	And I stand by that decision. And if I’m vice president of the United States or Donald Trump is president, we’re going to put the safety and security of the American people first.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Elaine, the director of the FBI, our homeland security, said we can’t know for certain who these people are coming from Syria.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	The FBI and homeland security said we can’t know for certain. You’ve got to err on the side of the safety and security of the American people, Senator. I understand the…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… the U.N. wants us to expand the Syrian refugee program…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	We’re going to put the safety and security of the American people first.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	That’s not his plan. KAINE: Well, he said NATO is obsolete. And, look, if you put aside — push aside your alliances, who you’re going to share intelligence with? Hillary Clinton is the secretary of state who knows how to build alliances. She built the sanctions regime around the world that stopped the Iranian nuclear weapons program. And that’s what an intelligence surge means. Better skill and capacity, but also better alliances.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	First, Donald Trump just spoke about this issue this week. We have got to bring together the best resources of this country to understand that cyber warfare is the new warfare of the asymmetrical enemies that we face in this country. And I look forward if I’m privileged to be in this role of working with you in the Senate to make sure that we resource that effort.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	We have an intelligence, sir. But I will also tell you that it’s important in this moment to remember that Hillary Clinton had a private server in her home that had classified information on it…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… about drone strikes, e-mails from the president of the United States of America were on there.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Her private server was subject to being hacked by foreign…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	We could put cybersecurity first if we just make sure the next secretary of state doesn’t have a private server. 
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	If your son or my son handled classified information the way Hillary Clinton did…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	The United States of America needs to begin to exercise strong leadership to protect the vulnerable citizens and over 100,000 children in Aleppo. Hillary Clinton’s top priority when she became secretary of state was the Russian reset, the Russian reset. After the Russian reset, the Russians invaded Ukraine and took over Crimea. And the small and bullying leader of Russia is now dictating terms to the United States to the point where all the United States of America — the greatest nation on Earth — just withdraws from talks about a cease-fire while Vladimir Putin puts a missile defense system in Syria while he marshals the forces and begins — look, we have got to begin to lean into this with strong, broad-shouldered American leadership. It begins by rebuilding our military. And the Russians and the Chinese have been making enormous investments in the military. We have the smallest Navy since 1916. We have the lowest number of troops since the end of the Second World War. We’ve got to work with the Congress, and Donald Trump will, to rebuild our military and project American strength in the world. But about Aleppo and about Syria, I truly do believe that what America ought to do right now is immediately establish safe zones, so that families and vulnerable families with children can move out of those areas, work with our Arab partners, real time, right now, to make that happen. And secondly, I just have to tell you that the provocations by Russia need to be met with American strength. And if Russia chooses to be involved and continue, I should say, to be involved in this barbaric attack on civilians in Aleppo, the United States of America should be prepared to use military force to strike military targets of the Assad regime to prevent them from this humanitarian crisis that is taking place in Aleppo. There’s a broad range of other things that we ought to do, as well. We ought to deploy a missile defense shield to the Czech Republic and Poland which Hillary Clinton and Barack Obama pulled back on out of not wanting to offend the Russians back in 2009.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	We’ve just got to have American strength on the world stage. When Donald Trump becomes president of the United States, the Russians and other countries in the world will know they’re dealing with a strong American president.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, first and foremost, Donald Trump supports our troops. Donald Trump supports our veterans.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Donald Trump has paid all the taxes that he’s — do you not take deductions? How does that work?
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	I understand why you want to change — I understand why you want to change the subject.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	I understand why you want to change the subject. And let me be very clear on this Russian thing. The larger question here…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	What we’re dealing with is the — you know, there’s an old proverb that says the Russian bear never dies, it just hibernates. And the truth of the matter is, the weak and feckless foreign policy of Hillary Clinton and Barack Obama has awakened an aggression in Russia that first appeared a few years ago with their move in Georgia, now their move into Crimea, now their move into the wider Middle East. And all the while, all we do is fold our arms and say we’re not having talks anymore. To answer your question, we just need American strength. We need to — we need to marshal the resources of our allies in the region, and in the immediate, we need to act and act now to get people out of harm’s way.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	The — the safe zones would have to be — as the senator said, there’s already a framework for this that’s been recognized by the international community. The United States of America needs to be prepared to work with our allies in the region to create a route for safe passage and then to protect people in those areas, including with a no-fly zone. But, look, this is very tough stuff. I served on the Foreign Affairs Committee for a decade. I traveled in and out of that region for 10 years. I saw what the American soldier won in Operation Iraqi Freedom. And to see the weak and feckless leadership that Hillary Clinton was the architect of and the foreign policy of the Obama administration…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… is deeply troubling to me. That will all change the day Donald Trump becomes president of the United States.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	And come on. Senator. Senator, that was even beneath you and Hillary Clinton. And that — that’s pretty low.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Ronald Reagan also said nuclear war should never be fought because it can never be won. And the United States of America needs to make investments in modernizing our nuclear force for both deterrence…
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	… and assurance to our allies. But let me go back to this Iran thing. I mean, he keeps saying that they prevented — that Hillary Clinton started the deal with the Iranians prevented Iran from getting a nuclear weapon. 
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	Well, that’s not what — that’s not what Israel thinks.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	I know you boycotted Prime Minister Netanyahu’s speech when he came before the Congress.
October 4, 2016 Debate Transcript	Vice Presidential Debate at Longwood University in Farmville, Virginia	2016-10-04	Senator Tim Kaine (D-VA) and Governor Mike Pence (R-IN)	Elaine Quijano (CBS News)	PENCE	You boycotted the speech. The point is, what this Iran — so-called Iran deal did was essentially guarantee — I mean, when I was in Congress, I fought hard on a bipartisan basis with Republican and Democrat members to move forward the toughest sanctions, it — literally in the history of the United States, against Iran.
